image_name,psm,oem,confidence,text
WhatsApp Image 2025-12-08 at 18.40.20_8584b407.jpg,6,1,29.48,"noe GPa i ass: WHR A Oon v weer F] El G@ : xX ah ra ormre og © ed r 5B as tr = aes a > Me nbn te PU, wae { o BBE | Ge OO RR a 2 y 2 \ 7 Cotten cee, $a ~~"
WhatsApp Image 2025-12-08 at 18.40.20_8584b407.jpg,11,1,27.7,"noe GPa i ass: WHR Oon v 3 x Le! ru eorere-o1 ed sti: DEAED neo rad sie 7= ne aS, AT eee ee were Saree at TENE - em a rt: nes ‘et ae ayers ent Sha ~ aS — ta ty ey oy Se * Peas ve ts ne ae ed Ei Se ore"
WhatsApp Image 2025-12-08 at 18.40.20_8584b407.jpg,13,1,30.0,z
WhatsApp Image 2025-12-08 at 18.40.20_b12851d0.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 18.40.20_b12851d0.jpg,6,1,29.560606060606062,"ST Be wig oe TN ers MRSS sn a a Sty . wt. la see Uy ee 7 at a j 4 wats . . Po : s Pedi ddand, hey fal af wed ee ue oe Us, fe = ce ee ye Ra Fn, nw 8 en Lee . i Neier Eis et, pee rs Trees Te res oan re "
WhatsApp Image 2025-12-08 at 18.40.20_b12851d0.jpg,11,1,24.0,"--. ms. SN, wn he bs ae ite ea re re ee a Peeeres 7 7yaT Nr: — -_~ ECE RR sR f a are ts _ 2) we woe ne ne nt eeu, ne oh eo RM RR vinsage an a ad BA yy spent ye oor range row ER a. ms sy + et Pe ee ue "
WhatsApp Image 2025-12-08 at 18.40.20_b12851d0.jpg,13,1,22.0,:
WhatsApp Image 2025-12-08 at 18.40.21_2957522f.jpg,3,1,48.875,woe Gat ass: WHR AM Oon
WhatsApp Image 2025-12-08 at 18.40.21_2957522f.jpg,6,1,23.24074074074074,noe GD tase: ART Oem v wees ££] fl Gf xX 7 rq ferme =o es a : x enrnenerta} tee ye Path dame hy fe Se pomeeanapoees pr ee ; : ogee ce Sete | ee ae ve vote ae ae (SSE ¢ 8 EER dlc eencermyevas emp tpear
WhatsApp Image 2025-12-08 at 18.40.21_2957522f.jpg,11,1,33.40983606557377,"woe Gat ass: WHR AI Oem v x tH eomre 000 © ed an) CAS Peg EES a tee TS ce whe ao tit Ma ts x ca fe an ose, ee ¥e vee ees ar Be ISCAS ead seararsees te au ote Ieee Pee ccna eal is ¥, fo eras yen se ee "
WhatsApp Image 2025-12-08 at 18.40.21_2957522f.jpg,13,1,34.0,=
WhatsApp Image 2025-12-08 at 18.40.21_56a1dd45.jpg,3,1,49.0,g ee ps . x ST Teen tS SE nee i RELATE
WhatsApp Image 2025-12-08 at 18.40.21_56a1dd45.jpg,6,1,27.065217391304348,"rN . * aN : re | . ‘ ‘ pes : be LEE ead ee wy Ee - sr, ee recht _ Roatan: : ALAA AD RS SAE IE cha tee GIT SSF BIA. : * ip wg 240 ha i wo Bitiheactiecemins EE ~~"
WhatsApp Image 2025-12-08 at 18.40.21_56a1dd45.jpg,11,1,27.61038961038961,"“ad ™ -F TE —— oF on pei n 7m eo * re tach Be as ARE Say Fs us S pomeeee on a: a haha haha had BEARS fhe Bh Re “a “a “a “a ne sd 7 = Ee eee aet) fete ae ~ re We Sore ER ATE Pa ah Se Beal Swi CSC, MEAD"
WhatsApp Image 2025-12-08 at 18.40.21_56a1dd45.jpg,13,1,68.0,=
WhatsApp Image 2025-12-08 at 18.40.21_789b0f56.jpg,3,1,54.31578947368421,noe Dn iass- ARAM On > Plan a in the teen f cere rsturen as
WhatsApp Image 2025-12-08 at 18.40.21_789b0f56.jpg,6,1,32.471698113207545,"noe GPa i ass: WHR Oem > Plan oT TERR bre search in the tear fi views) a om menaercs: oc r : B res Sp a PN pee eee ape F . gieseebore? Renee! i"" Wasnt Gh RSE TR IA if (7) PERE Coes i .2 = o, ~ Te EE ~"
WhatsApp Image 2025-12-08 at 18.40.21_789b0f56.jpg,11,1,31.782608695652176,noe GPa i ass: WRIA Oo > Plan @ ere search in the teen f viow| Lda! wears oc D BOLE Led se = re Ye pea os we AS is _> ts ne igang noe) cs i. yay te shot a wer me Baad Private gt ses weerh nls ts ihe v
WhatsApp Image 2025-12-08 at 18.40.21_789b0f56.jpg,13,1,58.0,3
WhatsApp Image 2025-12-08 at 18.40.22_45b9a842.jpg,3,1,63.30769230769231,meyer debe Pao SVE Se a
WhatsApp Image 2025-12-08 at 18.40.22_45b9a842.jpg,6,1,36.0,"rr a sab oy oo 4 toy NX. bd Yo a ® “ 1 . ' - 4 “ — : x ot. tt = ann MA a +) Gp ae { ey RS Dy 2 mod .2 = ms, ee ~~"
WhatsApp Image 2025-12-08 at 18.40.22_45b9a842.jpg,11,1,27.83116883116883,"a) ‘f ve -- ——— n Tene — feb i ON epi sensa! re 7 gsterey SCNT aE. spears fe ico jes ae et 34 oon yy; aoe : ee oe 2 _ ~~ Legis: ane itd Sa debe wpe eps SRIPU ey ce were sarge RET “at ke Bases OM, ea a"
WhatsApp Image 2025-12-08 at 18.40.22_45b9a842.jpg,13,1,11.0,-
WhatsApp Image 2025-12-08 at 18.40.22_db7a879e.jpg,3,1,30.885416666666668,6 97 ® eens Peo ae a : soe SS SS SVVOUE TET ET KKEKK ekOOCO oa F 8 econ neteen op i wo 06 & F @ Oar = ‘We are Kener ncge 2 coisa o 97 8 cy ‘ere Deby moby Chat acter puyyu Iniond loverny ooh RUN OR Ope
WhatsApp Image 2025-12-08 at 18.40.22_db7a879e.jpg,6,1,32.723214285714285,": 7 Be oe 7 wok ELI ENG Me Ut = cy Commerts @ x & ? 8 ,  Raupeaeer i soe SS SSSVVUHT FETE TRKEKK EROOCO & 9? @ OR cree iaeer : 0 66 & 9 @ e@ eeserereeOd +38 ae : ¢ ‘We cart Ketnaett Inde, 2 chinode, ."
WhatsApp Image 2025-12-08 at 18.40.22_db7a879e.jpg,11,1,31.084033613445378,"3 kee ay Bid -—& - eS Sra aliel ey Ww Ut. pan _ ~ ee x @® x & ? 8 tena eo sar age i soe SS SS SVVOUE TET ET KKEKK ekOOCO ao ? eC cereraeccen | Law ep 50 66 oe ? @ Oar = ‘We eant Kelner ineae, 2 eniaod"
WhatsApp Image 2025-12-08 at 18.40.22_db7a879e.jpg,13,1,67.0,%
WhatsApp Image 2025-12-08 at 18.49.54_0a484214.jpg,3,1,61.285714285714285,rt SBE dint
WhatsApp Image 2025-12-08 at 18.49.54_0a484214.jpg,6,1,26.066666666666666,a . o/ ~ 3 } + N OTTER “GL FO aoa cet eactardl LAR . 2 oe s an ONE oD kde ded ¢ iSite : Ree aS ~
WhatsApp Image 2025-12-08 at 18.49.54_0a484214.jpg,11,1,29.41509433962264,"f° aa oI of ~ _ ECE RR sR oer hcaies =| a5 2 yee f we 7 ao & By “ 33 ote Tenet LOND psgriey rch, ad fe = ad we Mh w SER ERTS nctidtid a wi ~ eos _ aa! = Tary Ex avd = Deed * EATERS “y"
WhatsApp Image 2025-12-08 at 18.49.54_0a484214.jpg,13,1,25.0,=
WhatsApp Image 2025-12-08 at 19.41.04_0ee7f8fc.jpg,3,1,79.16666666666667,Urs
WhatsApp Image 2025-12-08 at 19.41.04_0ee7f8fc.jpg,6,1,27.170212765957448,"ees Ns Te PPO os hoo, ove i Doe RE Pa we caepert ome nsmhares tee, ep Ets} Sebhncerss Sere sintte taal cy a. geo ,, 4 RESETS yk re enamels fore TAN Lt hoo POR en < 4 ee at An ctl im Ah wee “ . aFS * E"
WhatsApp Image 2025-12-08 at 19.41.04_0ee7f8fc.jpg,11,1,29.605263157894736,"“TN che gy 9 oath oar eam ""hy an Of Steers ad a "" 5 ™, % Ferd ¥ me ~ By. ic — “, copy 1 or ORO 3, Mh, aa ns ea BA ote 13 Bs. it Ey = eae or eee i loro Newt, SD ee ree Ber +E orice oe | opis ot re ics "
WhatsApp Image 2025-12-08 at 19.41.04_0ee7f8fc.jpg,13,1,0.0,:
WhatsApp Image 2025-12-08 at 19.41.05_5ed2b2ff.jpg,3,1,34.31578947368421,woo @Dapias: AR Oem < ieeheras re erestiere sik oulid POM STEM SEE a viet
WhatsApp Image 2025-12-08 at 19.41.05_5ed2b2ff.jpg,6,1,23.785714285714285,"woo @Dapias: AR Oem Econeranted Se aS oa me ant é tL a iL ; Ba Sg Grads ye ieptal 7 roy ae, * ne oe i a"
WhatsApp Image 2025-12-08 at 19.41.05_5ed2b2ff.jpg,11,1,23.42105263157895,"AE Oem woo @Dapias: — Scorer PIR raheereac oo er & ee Unvsayyagten tyes bee ene Led oes: eo bat wee ee & roe mEsinitartoey iss Yo ener Eanaeicnar nn bee, IH & e phanavcciesuons) ate WRG ate IH co Rdac"
WhatsApp Image 2025-12-08 at 19.41.05_5ed2b2ff.jpg,13,1,10.0,E
WhatsApp Image 2025-12-08 at 19.41.05_99053ff9.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 19.41.05_99053ff9.jpg,6,1,20.136363636363637,"gor Sees Te sy aL ge soem ate teat ahs BEN eee a PO, eee on _ ANI eeenee ne TB ee to , ""3 : et Oe ee ee lama a er t eo . ns pS SS et - . . _ Me e ra aA Lb resrevee aut, ae SEES Ye Pitt TE a iE wat . |"
WhatsApp Image 2025-12-08 at 19.41.05_99053ff9.jpg,11,1,24.602272727272727,"ee cay at > ede “so i< Dee tana Meera: oa ata ay _ na me es "" ‘S eon oe hernia EE EE, oe edna Bese Sceolec Tier a aC EL TS Te fey er yr Ras, eee, Scie Fa oes ns we te S eet To bes a Ny ae faa AS Das n"
WhatsApp Image 2025-12-08 at 19.41.05_99053ff9.jpg,13,1,33.0,z
WhatsApp Image 2025-12-08 at 19.41.05_b5adac52.jpg,3,1,71.47058823529412,r ion aed wee ar 268 seem
WhatsApp Image 2025-12-08 at 19.41.05_b5adac52.jpg,6,1,43.77272727272727,Rey ate aoe ae “RL Ey es im a | 1 ene | Certified ‘ ; wen ar 248 com ‘Cestnene! Be
WhatsApp Image 2025-12-08 at 19.41.05_b5adac52.jpg,11,1,33.32835820895522,"pene ‘27 oy Senked re Fa i & ‘ay an ha be oer a i) Cx ar ae dea cere a a Foc Riras na ies (St vi ae Be! ia i Etad — iS, 3 48? * cesar rs ace i] iy ah FOES rion aa Yer oo) ha oe: be Ba aE Paw OO 3 Cert"
WhatsApp Image 2025-12-08 at 19.41.05_b5adac52.jpg,13,1,1.0,-
WhatsApp Image 2025-12-08 at 19.41.05_b8f85e9e.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 19.41.05_b8f85e9e.jpg,6,1,23.103896103896105,"Sey 1 Shiite: legen: total LoS. nt sas we PO Ba tetas ded rae AER on we oa ed wy pope ~ eres 5 Bal gk coe TA SON eee OE nC ar oa —s pices, POW ey oN Bitrate, mo fast Jheeramnaaer < Ce ere ee ae + Tat "
WhatsApp Image 2025-12-08 at 19.41.05_b8f85e9e.jpg,11,1,26.59090909090909,"ce ce ¥ aetete. beam: on rn om na Po & pe mate « we os wad, dg ate Aig — pacer vu ates put e sy h es Be a we snelrend bs ae rae se Tait 2 oat wane pate ex bee Es ware oat abe ee ey Bi es ae a Dye Ye r"
WhatsApp Image 2025-12-08 at 19.41.05_b8f85e9e.jpg,13,1,6.0,E
WhatsApp Image 2025-12-08 at 19.41.06_7061e345.jpg,3,1,67.33333333333333,BHR UOEY
WhatsApp Image 2025-12-08 at 19.41.06_7061e345.jpg,6,1,29.153846153846153,"wr @oaaras- BHR OE BRE tees 75500 0Es 4 \ tea ° © 4 EGG ou q PLR A RA A AA AAG we Poo Cer oy RES: we i yo, aa +. Remy ries tee ay OO eeEO"
WhatsApp Image 2025-12-08 at 19.41.06_7061e345.jpg,11,1,19.85135135135135,"—~@ ae: BHR UOEY Scorer ‘ys Seow Bass &, Na Paieel See ae wore at eae IE a 4 eb I Bass hy, oh “SS of ih aiwk. TRU 10) 6 A779 a wore ae py a Ma Bass 4 Na eigenen ancy wore AARARAAR AR AAA fy ies: Aa Na"
WhatsApp Image 2025-12-08 at 19.41.06_7061e345.jpg,13,1,38.0,i
WhatsApp Image 2025-12-08 at 19.41.06_7cf027d9.jpg,3,1,65.83333333333333,RHA UOEY
WhatsApp Image 2025-12-08 at 19.41.06_7cf027d9.jpg,6,1,21.304347826086957,woo @Panrias: RHR SOE a tos oo ' Econeranted on ra 0). SST 5 1 ane Bunce msutlenniwnthaut p =e ZS i rr
WhatsApp Image 2025-12-08 at 19.41.06_7cf027d9.jpg,11,1,25.41025641025641,worn e- RHA UOEY Scorer aF aad 4 Ne Sage sins oh we ond 8% a 13 Koa fran «a abe Gf torie) ae fering: iy nents oc a ae ay “t SIBCmLSTEN 0) a poy roo ed he.
WhatsApp Image 2025-12-08 at 19.41.06_7cf027d9.jpg,13,1,15.0,E
WhatsApp Image 2025-12-08 at 19.41.06_f0009f81.jpg,3,1,50.166666666666664,RHR SU OEY & cab oh hi od
WhatsApp Image 2025-12-08 at 19.41.06_f0009f81.jpg,6,1,21.77777777777778,"ooo @Panras: WHR SO Econerantsd Peererererererrrrre PROG RGRDORGERGHERGDOS gy _ sal 0 Ee v1, ees et Taal GB arrugsminaray he _. yan iG : te Taal ae"
WhatsApp Image 2025-12-08 at 19.41.06_f0009f81.jpg,11,1,23.96551724137931,"coererearts 12% a BeaRTnJOnt “iol Sie: sariyinl eee ee iA ENA, ENIAL EM e SAGAS AGAS er aes SAGAS AGAS ae ee ee oe a a a ae on ee Nh erat 0 oe tN, hushi B) Samet ChE we Yo Saree AAS oe we it ag Du ore"
WhatsApp Image 2025-12-08 at 19.41.06_f0009f81.jpg,13,1,42.0,=
WhatsApp Image 2025-12-08 at 19.41.07_48a15a2e.jpg,3,1,60.8,RHR UOGY
WhatsApp Image 2025-12-08 at 19.41.07_48a15a2e.jpg,6,1,17.346666666666668,"won @Daaras- RHR UOE : engin ; i pear et aa ne Ooo aD ms 4 CCAM DONO TEIbeG GManINiNG wikocmeddt ey aS , SEES _ . . ra \ BARR 7; Ses te sa Sit i tf ie xihiey Poneman ese aekertgis pre aie! sian oats h"
WhatsApp Image 2025-12-08 at 19.41.07_48a15a2e.jpg,11,1,22.798165137614678,"—~@ ae: RHR UOGY . Scorers te # po so Sn ete PE, on Peer fe aS & ra ag Sep RORL WITS rie ea etis Pa Kage waned Hay aE hat sun enon Bie iti wet ag orbing Soka CA o~ if AiGarid "" AnIvartve take! op nats"
WhatsApp Image 2025-12-08 at 19.41.07_48a15a2e.jpg,13,1,84.0,=
WhatsApp Image 2025-12-08 at 19.41.07_5b3d843f.jpg,3,1,55.285714285714285,wor @Daait os: RHR OE
WhatsApp Image 2025-12-08 at 19.41.07_5b3d843f.jpg,6,1,29.8,"‘a SEER, es a y a tan. Lt a 2 Meads we a a rr"
WhatsApp Image 2025-12-08 at 19.41.07_5b3d843f.jpg,11,1,21.517857142857142,"RHR SUOEY ~~ Queries: —"" Scorer Led Soe [oo hil memnen em A ae Prorat s aon “mute wy a A ~ cA e Ease yha i wan at ms ed Te wag reid SB GRSEE ny abSCLUtay red frrioe so ra) Bspraantnan ¥ he contest eri"
WhatsApp Image 2025-12-08 at 19.41.07_5b3d843f.jpg,13,1,46.0,a
WhatsApp Image 2025-12-08 at 19.41.07_f6542cbf.jpg,3,1,60.8,RHR UOGY
WhatsApp Image 2025-12-08 at 19.41.07_f6542cbf.jpg,6,1,17.346666666666668,"won @Daaras- RHR UOE : engin ; i pear et aa ne Ooo aD ms 4 CCAM DONO TEIbeG GManINiNG wikocmeddt ey aS , SEES _ . . ra \ BARR 7; Ses te sa Sit i tf ie xihiey Poneman ese aekertgis pre aie! sian oats h"
WhatsApp Image 2025-12-08 at 19.41.07_f6542cbf.jpg,11,1,22.798165137614678,"—~@ ae: RHR UOGY . Scorers te # po so Sn ete PE, on Peer fe aS & ra ag Sep RORL WITS rie ea etis Pa Kage waned Hay aE hat sun enon Bie iti wet ag orbing Soka CA o~ if AiGarid "" AnIvartve take! op nats"
WhatsApp Image 2025-12-08 at 19.41.07_f6542cbf.jpg,13,1,84.0,=
WhatsApp Image 2025-12-08 at 19.41.08_2fc50a05.jpg,3,1,55.285714285714285,weit TBS: RHR SUOEY
WhatsApp Image 2025-12-08 at 19.41.08_2fc50a05.jpg,6,1,28.96,"wor @Daait os: RHR OE nam 2 Se a Seas US iia, Sai BR Kozy ‘ae = oR. ve! * ae, ue wa aS ae"
WhatsApp Image 2025-12-08 at 19.41.08_2fc50a05.jpg,11,1,26.02,"Scorer 9 arapake & ay ne: Ae) 4 eon a w Fike 4 a me Kozy Shed nents sity MN oe 2 utitul a me ""LER Paes Bied nents a Goerasos atecnd “t a g 207 Shed on a 4 me a a gee bya cri Shed iw” eee roo"
WhatsApp Image 2025-12-08 at 19.41.08_2fc50a05.jpg,13,1,31.0,F
WhatsApp Image 2025-12-08 at 19.41.08_391d0fa3.jpg,3,1,79.16666666666667,wBe-
WhatsApp Image 2025-12-08 at 19.41.08_391d0fa3.jpg,6,1,18.22,~o @Doartos: RHR A Oo. ASICS Le TRV SGC RMAGTOIC WRT ES (ORIENT) Rae eaaaceene Pear eoe HUD Tard ONAISESO EVE SA er ers ae evidence lod ntartilityathers.cecom mand widen od leu ty aches ester Nan) pee
WhatsApp Image 2025-12-08 at 19.41.08_391d0fa3.jpg,11,1,23.933333333333334,"—! EE, Lcommants | ENT VE SUR (ete PAA, hire Sith si saya PAINS ene ree: meen tog! eat} oD dotentally peak eerie tr I os a3 oe a eagle ee ola Cis oui at Belek dpi siti ra CENT ae gt Sey Tari kos € eae"
WhatsApp Image 2025-12-08 at 19.41.08_391d0fa3.jpg,13,1,75.0,q
WhatsApp Image 2025-12-08 at 19.41.08_5799b855.jpg,3,1,79.16666666666667,wBe-
WhatsApp Image 2025-12-08 at 19.41.08_5799b855.jpg,6,1,18.22,~o @Doartos: RHR A Oo. ASICS Le TRV SGC RMAGTOIC WRT ES (ORIENT) Rae eaaaceene Pear eoe HUD Tard ONAISESO EVE SA er ers ae evidence lod ntartilityathers.cecom mand widen od leu ty aches ester Nan) pee
WhatsApp Image 2025-12-08 at 19.41.08_5799b855.jpg,11,1,23.933333333333334,"—! EE, Lcommants | ENT VE SUR (ete PAA, hire Sith si saya PAINS ene ree: meen tog! eat} oD dotentally peak eerie tr I os a3 oe a eagle ee ola Cis oui at Belek dpi siti ra CENT ae gt Sey Tari kos € eae"
WhatsApp Image 2025-12-08 at 19.41.08_5799b855.jpg,13,1,75.0,q
WhatsApp Image 2025-12-08 at 19.41.08_57ad1183.jpg,3,1,55.285714285714285,weit TBS: RHR SUOEY
WhatsApp Image 2025-12-08 at 19.41.08_57ad1183.jpg,6,1,28.96,"wor @Daait os: RHR OE nam 2 Se a Seas US iia, Sai BR Kozy ‘ae = oR. ve! * ae, ue wa aS ae"
WhatsApp Image 2025-12-08 at 19.41.08_57ad1183.jpg,11,1,26.02,"Scorer 9 arapake & ay ne: Ae) 4 eon a w Fike 4 a me Kozy Shed nents sity MN oe 2 utitul a me ""LER Paes Bied nents a Goerasos atecnd “t a g 207 Shed on a 4 me a a gee bya cri Shed iw” eee roo"
WhatsApp Image 2025-12-08 at 19.41.08_57ad1183.jpg,13,1,31.0,F
WhatsApp Image 2025-12-08 at 19.41.08_7ef497a8.jpg,3,1,55.285714285714285,weit TBS: RHR SUOEY
WhatsApp Image 2025-12-08 at 19.41.08_7ef497a8.jpg,6,1,28.96,"wor @Daait os: RHR OE nam 2 Se a Seas US iia, Sai BR Kozy ‘ae = oR. ve! * ae, ue wa aS ae"
WhatsApp Image 2025-12-08 at 19.41.08_7ef497a8.jpg,11,1,26.02,"Scorer 9 arapake & ay ne: Ae) 4 eon a w Fike 4 a me Kozy Shed nents sity MN oe 2 utitul a me ""LER Paes Bied nents a Goerasos atecnd “t a g 207 Shed on a 4 me a a gee bya cri Shed iw” eee roo"
WhatsApp Image 2025-12-08 at 19.41.08_7ef497a8.jpg,13,1,31.0,F
WhatsApp Image 2025-12-08 at 19.41.08_b7700b92.jpg,3,1,65.5,RHR SUOEY
WhatsApp Image 2025-12-08 at 19.41.08_b7700b92.jpg,6,1,28.666666666666668,"wor @Paaras: RHR OE a toes are a 8 Ty sper renee pty QO wise — . *s 07 saa, re 3 ee a a a a"
WhatsApp Image 2025-12-08 at 19.41.08_b7700b92.jpg,11,1,25.080645161290324,"worn e- RHR SUOEY — Scorers nk: BEN tOF] wr hpcabhuot! A, sep tut ih) We ee Bod a. = ce conty) bat att & had <o EM rats, € peeedat My feaauutuonces ‘ee SO te a By Verve oy w ccoé RAG Pad cI bat eg Wai"
WhatsApp Image 2025-12-08 at 19.41.08_b7700b92.jpg,13,1,41.0,a
WhatsApp Image 2025-12-08 at 19.41.09_152a3601.jpg,3,1,53.57142857142857,wot @Doat os: BAWE MOE.
WhatsApp Image 2025-12-08 at 19.41.09_152a3601.jpg,6,1,20.86,"not @Doains- ana ‘UOE. edpiotiantest- ttn: Seaton Set ag j Py egemeeecoan us i Fconihehint in > Baty coming kor, {OUSamnarths aes 1 STR a ° & Lees! 8 Beer tarcnatinarencctll san ""cx sted fone eC a ie "
WhatsApp Image 2025-12-08 at 19.41.09_152a3601.jpg,11,1,27.929577464788732,"AHA UOEY wot @Doat os: —! Ecommants | ae et Ws ies CIOS = Re Y north oe hi iGenenits Kat LOUS SOTA S] EE, 9.7000 0 Rees rh ak gee crane iseenhy oe re arelisrs 20 27) IN 4! wed i Es rai ra ag thas a we"
WhatsApp Image 2025-12-08 at 19.41.09_152a3601.jpg,13,1,27.0,=
WhatsApp Image 2025-12-08 at 19.41.09_da59fbb0.jpg,3,1,73.0,ae Oo.
WhatsApp Image 2025-12-08 at 19.41.09_da59fbb0.jpg,6,1,26.193548387096776,"~o @Poatos: BRR OGe : eco : rete eRe ogi 1 Eee, 2 € Ferenc sh 25 ~y i? BEE NMI RANTES *- i 7 ae = x ar sa rr"
WhatsApp Image 2025-12-08 at 19.41.09_da59fbb0.jpg,11,1,29.35185185185185,"Be: ae Oo. ee ES eae fees, ca) lee wih Ppa Lovers t oer ove YOUN 4 catia wih € wih ~ Ba este as Eindhak 21791 2h » RE WH ATE. HTT ey 2) a han Ses Lares davon — as ae: Bree hidcen os arares roo ai Pasc"
WhatsApp Image 2025-12-08 at 19.41.09_da59fbb0.jpg,13,1,35.0,a
WhatsApp Image 2025-12-08 at 19.41.10_629f256a.jpg,3,1,78.55555555555556,ana Bra a
WhatsApp Image 2025-12-08 at 19.41.10_629f256a.jpg,6,1,20.51851851851852,"~o @Poatos: RRR Ooe fo, Ly oat eye %e ety fee sw ER nee gS AS vee ié 4 Ringo roc matcnots oN nee ‘ i a"
WhatsApp Image 2025-12-08 at 19.41.10_629f256a.jpg,11,1,23.61764705882353,"Be: BRea Oo. Scorers Mba gt feemertpe nanisabe 2] An fod f 5278 are 4 ay me aod § oh ” 2, we “t ay ost poy a Sami ay “t EN ee roo"
WhatsApp Image 2025-12-08 at 19.41.10_629f256a.jpg,13,1,0.0,E
WhatsApp Image 2025-12-08 at 19.41.10_8e80350d.jpg,3,1,65.66666666666667,ae Oo.
WhatsApp Image 2025-12-08 at 19.41.10_8e80350d.jpg,6,1,20.976744186046513,~o @Poatos: BRR OGe aa ; eproonien! cine Cour Tfievie supported th ey “4 gs axenic a a Psryo Teforceca tel it Pe Bide bev ri pela + “ve oy ate + wh yy. oe roy vs aN Pa Ade aacy Sy rr
WhatsApp Image 2025-12-08 at 19.41.10_8e80350d.jpg,11,1,24.732558139534884,pcerrersants AADC MAD AN Ag nd Tee pet get hcks Yo ieee se te site aa oaainstthen at ret Keren lock: is NOREEN as ernst Ri cs ss ies 150 the Pas patna > | Me nalichietic ace ine Ta ica ty sumtin a FT 
WhatsApp Image 2025-12-08 at 19.41.10_8e80350d.jpg,13,1,42.0,E
WhatsApp Image 2025-12-08 at 19.41.10_f40e53a3.jpg,3,1,52.25,oe @Dapiae: 2a Sd Oon i i ae bso)
WhatsApp Image 2025-12-08 at 19.41.10_f40e53a3.jpg,6,1,16.048780487804876,"oe @Dapiae: 2a Sd Oon f ema MEM eta Te) pieetut ae lavaua feMasahestap by oneoga tite [read , Se atagem 3 7g Shitmamegy “Yt 2 Raines console iia Sto sey aad Vawes te << a ee a er eee rr"
WhatsApp Image 2025-12-08 at 19.41.10_f40e53a3.jpg,11,1,23.347368421052632,"Ae Oem oe @Dapiae: — CaaS ts (this, aa Core cuenel eet 0) A Say fsahenee:| yt ene fan (eit ats ae Ridall aN ey = igen kitts eas abate ala rl foginu ba Roos = hi View, mane reneasy rss “t 4 = [eaharasr"
WhatsApp Image 2025-12-08 at 19.41.10_f40e53a3.jpg,13,1,62.0,3
WhatsApp Image 2025-12-08 at 19.41.11_335d853c.jpg,3,1,63.69230769230769,cote vneretnc ae ; a ] i
WhatsApp Image 2025-12-08 at 19.41.11_335d853c.jpg,6,1,15.548387096774194,"wes @Doar oe: BAA MOE sergeee nn raceme a PY SR a Shire mA hd sip fe SET wy — thoiccacts NO Rap ciouatematetamty iol SeSour ‘ coro, Soe ae tera fis inwelcresUsity oth Sdpn iaitcaicciie” We Searbfussut"
WhatsApp Image 2025-12-08 at 19.41.11_335d853c.jpg,11,1,26.416666666666668,"wes @Doar oe: Aa MOe — Scorers tot, Sangeeta: Nemtrrdteeeamntct ray Race epee oti soot mor ebay ie & rd, Rept] yy val — eats Eee ag ra @ — Gee mth ias hc on eae ly R) ex gan et a we pat nana: ton, yas"
WhatsApp Image 2025-12-08 at 19.41.11_335d853c.jpg,13,1,55.0,a
WhatsApp Image 2025-12-08 at 19.41.11_8caf4299.jpg,3,1,44.375,wes @Daer oe: ARE MOES
WhatsApp Image 2025-12-08 at 19.41.11_8caf4299.jpg,6,1,19.125,"wn @Puaine- Ana‘ UO antes eo ~~ oy ees poet, Sy ey ee reed Aurd ereo ais] wa “eS (be fang SS CES “SEGA eee erg rs ota &y ees # oy i ah: Bedaicomment ox mootcaddesscor. (cas CS rr"
WhatsApp Image 2025-12-08 at 19.41.11_8caf4299.jpg,11,1,25.9873417721519,"BRR MOS wes @Daer oe: — Scorers Pre caeten ta aCe CURES RernCarey ary ort es ogula eahacey! 3 hy kee era oa rerasheee om To eH I, om tie tid eee ong eae 1 ety — tan oars —n ony IH + Wey may uy BYALA J"
WhatsApp Image 2025-12-08 at 19.41.11_8caf4299.jpg,13,1,0.0,E
WhatsApp Image 2025-12-08 at 19.41.11_ad6c84d0.jpg,3,1,47.416666666666664,wcs @Doar oe: BAA MOE [hn ae
WhatsApp Image 2025-12-08 at 19.41.11_ad6c84d0.jpg,6,1,23.078125,"wcs @Doar oe: BAA MOE ‘This eel asheredinublicly, to Eaceboow svou ScuC foes moro Lag he, Mh beh LS nance rorctuceconment vier} “S53 ry aad te “ar Bit ~ at ee ¢ Biovie mpbriaacetar # Ss Geneon” Sates "
WhatsApp Image 2025-12-08 at 19.41.11_ad6c84d0.jpg,11,1,25.093333333333334,"AHA MOe wcs @Doar oe: — Ecerreria te aS FORTE Sera oe Thus.coel ae se ch is it ere aia Ibeke Bare a RRA fi aa Bat ae moongricciea scot ay seme a nk AYS i, guisit ont Et ea RNR a Le ~ RAT Pre coaperott"
WhatsApp Image 2025-12-08 at 19.41.11_ad6c84d0.jpg,13,1,86.0,=
WhatsApp Image 2025-12-08 at 19.41.12_375d9756.jpg,3,1,80.28571428571429,ARR MOS
WhatsApp Image 2025-12-08 at 19.41.12_375d9756.jpg,6,1,23.925,wos @Daer oe: ARR MOE z OX SEE en oon eames anes oe couvou Comment Ae ond oa “+ GREETS oy ”  eeeoss wouture com! Ps conenercaan ne Bk . Es i ah: Piccarcommert tea mootgaddoss: ctu ca OD rr
